"","huc12","name","count","bps_value","BPS_MODEL","BPS_NAME","GROUPVEG","FRI_REPLAC","FRI_MIXED","FRI_SURFAC","FRI_ALLFIR"
"842","170102070505","McDonald Creek-Middle Fork Flathead River",0,420,"10460_10_19_20","Northern Rocky Mountain Subalpine Woodland and Parkland","Conifer",401,340,-9999,184
"843","170102070505","McDonald Creek-Middle Fork Flathead River",0,421,"10470_10_19","Northern Rocky Mountain Mesic Montane Mixed Conifer Forest","Conifer",186,139,-9999,80
"844","170102070505","McDonald Creek-Middle Fork Flathead River",0,423,"10530_10_19","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna","Conifer",354,56,17,13
"845","170102070505","McDonald Creek-Middle Fork Flathead River",0,424,"10550_10_19","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",205,412,-9999,137
"846","170102070505","McDonald Creek-Middle Fork Flathead River",0,425,"10560_10_19","Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",181,-9999,-9999,181
"847","170102070505","McDonald Creek-Middle Fork Flathead River",0,427,"10650_1_8_9_10","Columbia Plateau Scabland Shrubland","Shrubland",253,-9999,-9999,253
"848","170102070505","McDonald Creek-Middle Fork Flathead River",0,428,"10700_10_19_28","Rocky Mountain Alpine Dwarf-Shrubland","Shrubland",228,-9999,-9999,228
"849","170102070505","McDonald Creek-Middle Fork Flathead River",0,429,"10790_6_9_10_12_16_17_18","Great Basin Xeric Mixed Sagebrush Shrubland","Shrubland",94,831,-9999,84
"850","170102070505","McDonald Creek-Middle Fork Flathead River",0,431,"11060_10_19","Northern Rocky Mountain Montane-Foothill Deciduous Shrubland","Shrubland",100,446,-9999,82
"851","170102070505","McDonald Creek-Middle Fork Flathead River",0,433,"11230_10_18","Columbia Plateau Steppe and Grassland","Grassland",50,-9999,-9999,50
"852","170102070505","McDonald Creek-Middle Fork Flathead River",0,434,"11240_10_12_17_18_19_21","Columbia Plateau Low Sagebrush Steppe","Shrubland",201,-9999,-9999,201
"853","170102070505","McDonald Creek-Middle Fork Flathead River",0,435,"11250_1_7_8_9_10_19","Inter-Mountain Basins Big Sagebrush Steppe","Shrubland",59,-9999,-9999,59
"854","170102070505","McDonald Creek-Middle Fork Flathead River",0,436,"11260_1_7_8_9_10_19","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",31,-9999,-9999,31
"855","170102070505","McDonald Creek-Middle Fork Flathead River",0,440,"11390_10_19","Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland","Grassland",17,-9999,-9999,17
"856","170102070505","McDonald Creek-Middle Fork Flathead River",0,441,"11400_10_19","Northern Rocky Mountain Subalpine-Upper Montane Grassland","Grassland",146,-9999,-9999,146
"857","170102070505","McDonald Creek-Middle Fork Flathead River",0,443,"11450_9_10_19","Rocky Mountain Subalpine-Montane Mesic Meadow","Grassland",40,160,-9999,32
"858","170102070505","McDonald Creek-Middle Fork Flathead River",0,444,"11530_6_10_12_13_17_18_19_21","Inter-Mountain Basins Greasewood Flat","Shrubland",1024,-9999,-9999,1024
"859","170102070505","McDonald Creek-Middle Fork Flathead River",0,445,"11540_10_19","Inter-Mountain Basins Montane Riparian Systems","Riparian",173,-9999,-9999,173
"860","170102070505","McDonald Creek-Middle Fork Flathead River",0,446,"11590_10_19","Rocky Mountain Montane Riparian Systems","Riparian",100,101,-9999,50
"861","170102070505","McDonald Creek-Middle Fork Flathead River",0,447,"11600_10_19","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",201,133,-9999,80
"862","170102070505","McDonald Creek-Middle Fork Flathead River",0,448,"11610_9_10_19","Northern Rocky Mountain Conifer Swamp","Conifer",386,-9999,-9999,386
"863","170102070505","McDonald Creek-Middle Fork Flathead River",0,449,"11660_9_10_19","Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Conifer",112,54,106,27
"864","170102070505","McDonald Creek-Middle Fork Flathead River",0,451,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999
"865","170102070505","McDonald Creek-Middle Fork Flathead River",2,452,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999
"866","170102070505","McDonald Creek-Middle Fork Flathead River",0,453,"10090_19","Northwestern Great Plains Aspen Forest and Parkland","Hardwood",83,396,-9999,69
"867","170102070505","McDonald Creek-Middle Fork Flathead River",8,454,"10110_6_10_12_17_18_19","Rocky Mountain Aspen Forest and Woodland","Hardwood",68,57,-9999,31
"868","170102070505","McDonald Creek-Middle Fork Flathead River",7032,456,"10451_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Ponderosa Pine-Douglas-fir","Conifer",148,51,39,19
"869","170102070505","McDonald Creek-Middle Fork Flathead River",6702,457,"10452_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Larch","Conifer",202,69,137,37
"870","170102070505","McDonald Creek-Middle Fork Flathead River",738,458,"10453_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Grand Fir","Conifer",223,106,-9999,72
"871","170102070505","McDonald Creek-Middle Fork Flathead River",0,459,"10460_10_19_20","Northern Rocky Mountain Subalpine Woodland and Parkland","Conifer",401,340,-9999,184
"872","170102070505","McDonald Creek-Middle Fork Flathead River",8123,460,"10470_10_19","Northern Rocky Mountain Mesic Montane Mixed Conifer Forest","Conifer",186,139,-9999,80
"873","170102070505","McDonald Creek-Middle Fork Flathead River",2,461,"10472_10_19","Northern Rocky Mountain Mesic Montane Mixed Conifer Forest-Cedar Groves","Conifer",374,1990,-9999,315
"874","170102070505","McDonald Creek-Middle Fork Flathead River",0,462,"10490_19_20_21_23_28_29","Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",385,-9999,-9999,385
"875","170102070505","McDonald Creek-Middle Fork Flathead River",7,463,"10530_10_19","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna","Conifer",354,56,17,13
"876","170102070505","McDonald Creek-Middle Fork Flathead River",4511,464,"10550_10_19","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",205,412,-9999,137
"877","170102070505","McDonald Creek-Middle Fork Flathead River",17424,465,"10560_10_19","Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",181,-9999,-9999,181
"878","170102070505","McDonald Creek-Middle Fork Flathead River",0,467,"10700_10_19_28","Rocky Mountain Alpine Dwarf-Shrubland","Shrubland",228,-9999,-9999,228
"879","170102070505","McDonald Creek-Middle Fork Flathead River",0,468,"10800_10_19","Inter-Mountain Basins Big Sagebrush Shrubland","Shrubland",80,-9999,-9999,80
"880","170102070505","McDonald Creek-Middle Fork Flathead River",0,470,"11060_10_19","Northern Rocky Mountain Montane-Foothill Deciduous Shrubland","Shrubland",100,446,-9999,82
"881","170102070505","McDonald Creek-Middle Fork Flathead River",0,471,"11150_10_19","Inter-Mountain Basins Juniper Savanna","Conifer",824,438,560,189
"882","170102070505","McDonald Creek-Middle Fork Flathead River",0,473,"11250_1_7_8_9_10_19","Inter-Mountain Basins Big Sagebrush Steppe","Shrubland",59,-9999,-9999,59
"883","170102070505","McDonald Creek-Middle Fork Flathead River",58,474,"11260_1_7_8_9_10_19","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",31,-9999,-9999,31
"884","170102070505","McDonald Creek-Middle Fork Flathead River",18,475,"11390_10_19","Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland","Grassland",17,-9999,-9999,17
"885","170102070505","McDonald Creek-Middle Fork Flathead River",0,476,"11400_10_19","Northern Rocky Mountain Subalpine-Upper Montane Grassland","Grassland",146,-9999,-9999,146
"886","170102070505","McDonald Creek-Middle Fork Flathead River",0,477,"11430_9_19_21_28","Rocky Mountain Alpine Fell-Field","Grassland",525,-9999,-9999,525
"887","170102070505","McDonald Creek-Middle Fork Flathead River",0,478,"11440_12_16_19_28","Rocky Mountain Alpine Turf","Grassland",207,-9999,-9999,207
"888","170102070505","McDonald Creek-Middle Fork Flathead River",8,479,"11450_9_10_19","Rocky Mountain Subalpine-Montane Mesic Meadow","Grassland",40,160,-9999,32
"889","170102070505","McDonald Creek-Middle Fork Flathead River",0,480,"11530_6_10_12_13_17_18_19_21","Inter-Mountain Basins Greasewood Flat","Shrubland",1024,-9999,-9999,1024
"890","170102070505","McDonald Creek-Middle Fork Flathead River",0,481,"11540_10_19","Inter-Mountain Basins Montane Riparian Systems","Riparian",173,-9999,-9999,173
"891","170102070505","McDonald Creek-Middle Fork Flathead River",4908,482,"11590_10_19","Rocky Mountain Montane Riparian Systems","Riparian",100,101,-9999,50
"892","170102070505","McDonald Creek-Middle Fork Flathead River",0,483,"11600_10_19","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",201,133,-9999,80
"893","170102070505","McDonald Creek-Middle Fork Flathead River",1157,484,"11610_9_10_19","Northern Rocky Mountain Conifer Swamp","Conifer",386,-9999,-9999,386
"894","170102070505","McDonald Creek-Middle Fork Flathead River",116,485,"11660_9_10_19","Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Conifer",112,54,106,27
"895","170102070505","McDonald Creek-Middle Fork Flathead River",0,486,"11662_19","Middle Rocky Mountain Montane Douglas-fir Forest and Woodland-Fire-maintained Savanna","Conifer",202,151,23,18
"896","170102070505","McDonald Creek-Middle Fork Flathead River",0,487,"11670_10_19","Rocky Mountain Poor-Site Lodgepole Pine Forest","Conifer",335,2500,-9999,295
"897","170102080201","Abbot Creek-Flathead River",0,0.1111,NA,NA,NA,NA,NA,NA,NA
"898","170102080201","Abbot Creek-Flathead River",3490,11,"0","Open Water","Open Water",-9999,-9999,-9999,-9999
"899","170102080201","Abbot Creek-Flathead River",0,12,"0","Perennial Ice/Snow","Perennial Ice/Snow",-9999,-9999,-9999,-9999
"900","170102080201","Abbot Creek-Flathead River",18,31,"0","Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",-9999,-9999,-9999,-9999
"901","170102080201","Abbot Creek-Flathead River",0,415,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999
"902","170102080201","Abbot Creek-Flathead River",0,416,"10110_6_10_12_17_18_19","Rocky Mountain Aspen Forest and Woodland","Hardwood",68,57,-9999,31
"903","170102080201","Abbot Creek-Flathead River",0,417,"10451_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Ponderosa Pine-Douglas-fir","Conifer",148,51,39,19
"904","170102080201","Abbot Creek-Flathead River",0,418,"10452_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Larch","Conifer",202,69,137,37
"905","170102080201","Abbot Creek-Flathead River",0,419,"10453_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Grand Fir","Conifer",223,106,-9999,72
"906","170102080201","Abbot Creek-Flathead River",0,420,"10460_10_19_20","Northern Rocky Mountain Subalpine Woodland and Parkland","Conifer",401,340,-9999,184
"907","170102080201","Abbot Creek-Flathead River",0,421,"10470_10_19","Northern Rocky Mountain Mesic Montane Mixed Conifer Forest","Conifer",186,139,-9999,80
"908","170102080201","Abbot Creek-Flathead River",0,423,"10530_10_19","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna","Conifer",354,56,17,13
"909","170102080201","Abbot Creek-Flathead River",0,424,"10550_10_19","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",205,412,-9999,137
"910","170102080201","Abbot Creek-Flathead River",0,425,"10560_10_19","Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",181,-9999,-9999,181
"911","170102080201","Abbot Creek-Flathead River",0,427,"10650_1_8_9_10","Columbia Plateau Scabland Shrubland","Shrubland",253,-9999,-9999,253
"912","170102080201","Abbot Creek-Flathead River",0,428,"10700_10_19_28","Rocky Mountain Alpine Dwarf-Shrubland","Shrubland",228,-9999,-9999,228
"913","170102080201","Abbot Creek-Flathead River",0,429,"10790_6_9_10_12_16_17_18","Great Basin Xeric Mixed Sagebrush Shrubland","Shrubland",94,831,-9999,84
"914","170102080201","Abbot Creek-Flathead River",0,431,"11060_10_19","Northern Rocky Mountain Montane-Foothill Deciduous Shrubland","Shrubland",100,446,-9999,82
"915","170102080201","Abbot Creek-Flathead River",0,433,"11230_10_18","Columbia Plateau Steppe and Grassland","Grassland",50,-9999,-9999,50
"916","170102080201","Abbot Creek-Flathead River",0,434,"11240_10_12_17_18_19_21","Columbia Plateau Low Sagebrush Steppe","Shrubland",201,-9999,-9999,201
"917","170102080201","Abbot Creek-Flathead River",0,435,"11250_1_7_8_9_10_19","Inter-Mountain Basins Big Sagebrush Steppe","Shrubland",59,-9999,-9999,59
"918","170102080201","Abbot Creek-Flathead River",0,436,"11260_1_7_8_9_10_19","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",31,-9999,-9999,31
"919","170102080201","Abbot Creek-Flathead River",0,440,"11390_10_19","Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland","Grassland",17,-9999,-9999,17
"920","170102080201","Abbot Creek-Flathead River",0,441,"11400_10_19","Northern Rocky Mountain Subalpine-Upper Montane Grassland","Grassland",146,-9999,-9999,146
"921","170102080201","Abbot Creek-Flathead River",0,443,"11450_9_10_19","Rocky Mountain Subalpine-Montane Mesic Meadow","Grassland",40,160,-9999,32
"922","170102080201","Abbot Creek-Flathead River",0,444,"11530_6_10_12_13_17_18_19_21","Inter-Mountain Basins Greasewood Flat","Shrubland",1024,-9999,-9999,1024
"923","170102080201","Abbot Creek-Flathead River",0,445,"11540_10_19","Inter-Mountain Basins Montane Riparian Systems","Riparian",173,-9999,-9999,173
"924","170102080201","Abbot Creek-Flathead River",0,446,"11590_10_19","Rocky Mountain Montane Riparian Systems","Riparian",100,101,-9999,50
"925","170102080201","Abbot Creek-Flathead River",0,447,"11600_10_19","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",201,133,-9999,80
"926","170102080201","Abbot Creek-Flathead River",0,448,"11610_9_10_19","Northern Rocky Mountain Conifer Swamp","Conifer",386,-9999,-9999,386
"927","170102080201","Abbot Creek-Flathead River",0,449,"11660_9_10_19","Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Conifer",112,54,106,27
"928","170102080201","Abbot Creek-Flathead River",1,451,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999
"929","170102080201","Abbot Creek-Flathead River",26,452,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999
"930","170102080201","Abbot Creek-Flathead River",0,453,"10090_19","Northwestern Great Plains Aspen Forest and Parkland","Hardwood",83,396,-9999,69
"931","170102080201","Abbot Creek-Flathead River",37,454,"10110_6_10_12_17_18_19","Rocky Mountain Aspen Forest and Woodland","Hardwood",68,57,-9999,31
"932","170102080201","Abbot Creek-Flathead River",25177,456,"10451_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Ponderosa Pine-Douglas-fir","Conifer",148,51,39,19
"933","170102080201","Abbot Creek-Flathead River",23536,457,"10452_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Larch","Conifer",202,69,137,37
"934","170102080201","Abbot Creek-Flathead River",1464,458,"10453_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Grand Fir","Conifer",223,106,-9999,72
"935","170102080201","Abbot Creek-Flathead River",467,459,"10460_10_19_20","Northern Rocky Mountain Subalpine Woodland and Parkland","Conifer",401,340,-9999,184
"936","170102080201","Abbot Creek-Flathead River",14171,460,"10470_10_19","Northern Rocky Mountain Mesic Montane Mixed Conifer Forest","Conifer",186,139,-9999,80
"937","170102080201","Abbot Creek-Flathead River",28,461,"10472_10_19","Northern Rocky Mountain Mesic Montane Mixed Conifer Forest-Cedar Groves","Conifer",374,1990,-9999,315
"938","170102080201","Abbot Creek-Flathead River",0,462,"10490_19_20_21_23_28_29","Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",385,-9999,-9999,385
"939","170102080201","Abbot Creek-Flathead River",19,463,"10530_10_19","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna","Conifer",354,56,17,13
"940","170102080201","Abbot Creek-Flathead River",19876,464,"10550_10_19","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",205,412,-9999,137
"941","170102080201","Abbot Creek-Flathead River",66720,465,"10560_10_19","Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",181,-9999,-9999,181
"942","170102080201","Abbot Creek-Flathead River",0,467,"10700_10_19_28","Rocky Mountain Alpine Dwarf-Shrubland","Shrubland",228,-9999,-9999,228
"943","170102080201","Abbot Creek-Flathead River",0,468,"10800_10_19","Inter-Mountain Basins Big Sagebrush Shrubland","Shrubland",80,-9999,-9999,80
"944","170102080201","Abbot Creek-Flathead River",9,470,"11060_10_19","Northern Rocky Mountain Montane-Foothill Deciduous Shrubland","Shrubland",100,446,-9999,82
"945","170102080201","Abbot Creek-Flathead River",0,471,"11150_10_19","Inter-Mountain Basins Juniper Savanna","Conifer",824,438,560,189
"946","170102080201","Abbot Creek-Flathead River",4,473,"11250_1_7_8_9_10_19","Inter-Mountain Basins Big Sagebrush Steppe","Shrubland",59,-9999,-9999,59
"947","170102080201","Abbot Creek-Flathead River",319,474,"11260_1_7_8_9_10_19","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",31,-9999,-9999,31
"948","170102080201","Abbot Creek-Flathead River",1114,475,"11390_10_19","Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland","Grassland",17,-9999,-9999,17
"949","170102080201","Abbot Creek-Flathead River",0,476,"11400_10_19","Northern Rocky Mountain Subalpine-Upper Montane Grassland","Grassland",146,-9999,-9999,146
"950","170102080201","Abbot Creek-Flathead River",0,477,"11430_9_19_21_28","Rocky Mountain Alpine Fell-Field","Grassland",525,-9999,-9999,525
"951","170102080201","Abbot Creek-Flathead River",0,478,"11440_12_16_19_28","Rocky Mountain Alpine Turf","Grassland",207,-9999,-9999,207
"952","170102080201","Abbot Creek-Flathead River",0,479,"11450_9_10_19","Rocky Mountain Subalpine-Montane Mesic Meadow","Grassland",40,160,-9999,32
"953","170102080201","Abbot Creek-Flathead River",0,480,"11530_6_10_12_13_17_18_19_21","Inter-Mountain Basins Greasewood Flat","Shrubland",1024,-9999,-9999,1024
"954","170102080201","Abbot Creek-Flathead River",4,481,"11540_10_19","Inter-Mountain Basins Montane Riparian Systems","Riparian",173,-9999,-9999,173
"955","170102080201","Abbot Creek-Flathead River",18623,482,"11590_10_19","Rocky Mountain Montane Riparian Systems","Riparian",100,101,-9999,50
"956","170102080201","Abbot Creek-Flathead River",0,483,"11600_10_19","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",201,133,-9999,80
"957","170102080201","Abbot Creek-Flathead River",4044,484,"11610_9_10_19","Northern Rocky Mountain Conifer Swamp","Conifer",386,-9999,-9999,386
"958","170102080201","Abbot Creek-Flathead River",222,485,"11660_9_10_19","Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Conifer",112,54,106,27
"959","170102080201","Abbot Creek-Flathead River",3,486,"11662_19","Middle Rocky Mountain Montane Douglas-fir Forest and Woodland-Fire-maintained Savanna","Conifer",202,151,23,18
"960","170102080201","Abbot Creek-Flathead River",0,487,"11670_10_19","Rocky Mountain Poor-Site Lodgepole Pine Forest","Conifer",335,2500,-9999,295
"961","170102080203","Gooderich Bayou-Flathead River",0,0.1111,NA,NA,NA,NA,NA,NA,NA
"962","170102080203","Gooderich Bayou-Flathead River",7233,11,"0","Open Water","Open Water",-9999,-9999,-9999,-9999
"963","170102080203","Gooderich Bayou-Flathead River",0,12,"0","Perennial Ice/Snow","Perennial Ice/Snow",-9999,-9999,-9999,-9999
"964","170102080203","Gooderich Bayou-Flathead River",7,31,"0","Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",-9999,-9999,-9999,-9999
"965","170102080203","Gooderich Bayou-Flathead River",0,415,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999
"966","170102080203","Gooderich Bayou-Flathead River",0,416,"10110_6_10_12_17_18_19","Rocky Mountain Aspen Forest and Woodland","Hardwood",68,57,-9999,31
"967","170102080203","Gooderich Bayou-Flathead River",0,417,"10451_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Ponderosa Pine-Douglas-fir","Conifer",148,51,39,19
"968","170102080203","Gooderich Bayou-Flathead River",0,418,"10452_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Larch","Conifer",202,69,137,37
"969","170102080203","Gooderich Bayou-Flathead River",0,419,"10453_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Grand Fir","Conifer",223,106,-9999,72
"970","170102080203","Gooderich Bayou-Flathead River",0,420,"10460_10_19_20","Northern Rocky Mountain Subalpine Woodland and Parkland","Conifer",401,340,-9999,184
"971","170102080203","Gooderich Bayou-Flathead River",0,421,"10470_10_19","Northern Rocky Mountain Mesic Montane Mixed Conifer Forest","Conifer",186,139,-9999,80
"972","170102080203","Gooderich Bayou-Flathead River",0,423,"10530_10_19","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna","Conifer",354,56,17,13
"973","170102080203","Gooderich Bayou-Flathead River",0,424,"10550_10_19","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",205,412,-9999,137
"974","170102080203","Gooderich Bayou-Flathead River",0,425,"10560_10_19","Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",181,-9999,-9999,181
"975","170102080203","Gooderich Bayou-Flathead River",0,427,"10650_1_8_9_10","Columbia Plateau Scabland Shrubland","Shrubland",253,-9999,-9999,253
"976","170102080203","Gooderich Bayou-Flathead River",0,428,"10700_10_19_28","Rocky Mountain Alpine Dwarf-Shrubland","Shrubland",228,-9999,-9999,228
"977","170102080203","Gooderich Bayou-Flathead River",0,429,"10790_6_9_10_12_16_17_18","Great Basin Xeric Mixed Sagebrush Shrubland","Shrubland",94,831,-9999,84
"978","170102080203","Gooderich Bayou-Flathead River",0,431,"11060_10_19","Northern Rocky Mountain Montane-Foothill Deciduous Shrubland","Shrubland",100,446,-9999,82
"979","170102080203","Gooderich Bayou-Flathead River",0,433,"11230_10_18","Columbia Plateau Steppe and Grassland","Grassland",50,-9999,-9999,50
"980","170102080203","Gooderich Bayou-Flathead River",0,434,"11240_10_12_17_18_19_21","Columbia Plateau Low Sagebrush Steppe","Shrubland",201,-9999,-9999,201
"981","170102080203","Gooderich Bayou-Flathead River",0,435,"11250_1_7_8_9_10_19","Inter-Mountain Basins Big Sagebrush Steppe","Shrubland",59,-9999,-9999,59
"982","170102080203","Gooderich Bayou-Flathead River",0,436,"11260_1_7_8_9_10_19","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",31,-9999,-9999,31
"983","170102080203","Gooderich Bayou-Flathead River",0,440,"11390_10_19","Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland","Grassland",17,-9999,-9999,17
"984","170102080203","Gooderich Bayou-Flathead River",0,441,"11400_10_19","Northern Rocky Mountain Subalpine-Upper Montane Grassland","Grassland",146,-9999,-9999,146
"985","170102080203","Gooderich Bayou-Flathead River",0,443,"11450_9_10_19","Rocky Mountain Subalpine-Montane Mesic Meadow","Grassland",40,160,-9999,32
"986","170102080203","Gooderich Bayou-Flathead River",0,444,"11530_6_10_12_13_17_18_19_21","Inter-Mountain Basins Greasewood Flat","Shrubland",1024,-9999,-9999,1024
"987","170102080203","Gooderich Bayou-Flathead River",0,445,"11540_10_19","Inter-Mountain Basins Montane Riparian Systems","Riparian",173,-9999,-9999,173
"988","170102080203","Gooderich Bayou-Flathead River",0,446,"11590_10_19","Rocky Mountain Montane Riparian Systems","Riparian",100,101,-9999,50
"989","170102080203","Gooderich Bayou-Flathead River",0,447,"11600_10_19","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",201,133,-9999,80
"990","170102080203","Gooderich Bayou-Flathead River",0,448,"11610_9_10_19","Northern Rocky Mountain Conifer Swamp","Conifer",386,-9999,-9999,386
"991","170102080203","Gooderich Bayou-Flathead River",0,449,"11660_9_10_19","Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Conifer",112,54,106,27
"992","170102080203","Gooderich Bayou-Flathead River",16,451,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999
"993","170102080203","Gooderich Bayou-Flathead River",21,452,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999
"994","170102080203","Gooderich Bayou-Flathead River",0,453,"10090_19","Northwestern Great Plains Aspen Forest and Parkland","Hardwood",83,396,-9999,69
"995","170102080203","Gooderich Bayou-Flathead River",1,454,"10110_6_10_12_17_18_19","Rocky Mountain Aspen Forest and Woodland","Hardwood",68,57,-9999,31
"996","170102080203","Gooderich Bayou-Flathead River",8498,456,"10451_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Ponderosa Pine-Douglas-fir","Conifer",148,51,39,19
"997","170102080203","Gooderich Bayou-Flathead River",4034,457,"10452_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Larch","Conifer",202,69,137,37
"998","170102080203","Gooderich Bayou-Flathead River",931,458,"10453_10_19","Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Grand Fir","Conifer",223,106,-9999,72
"999","170102080203","Gooderich Bayou-Flathead River",757,459,"10460_10_19_20","Northern Rocky Mountain Subalpine Woodland and Parkland","Conifer",401,340,-9999,184
"1000","170102080203","Gooderich Bayou-Flathead River",767,460,"10470_10_19","Northern Rocky Mountain Mesic Montane Mixed Conifer Forest","Conifer",186,139,-9999,80
"1001","170102080203","Gooderich Bayou-Flathead River",34,461,"10472_10_19","Northern Rocky Mountain Mesic Montane Mixed Conifer Forest-Cedar Groves","Conifer",374,1990,-9999,315
"1002","170102080203","Gooderich Bayou-Flathead River",6,462,"10490_19_20_21_23_28_29","Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",385,-9999,-9999,385
"1003","170102080203","Gooderich Bayou-Flathead River",45,463,"10530_10_19","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna","Conifer",354,56,17,13
"1004","170102080203","Gooderich Bayou-Flathead River",2427,464,"10550_10_19","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",205,412,-9999,137
"1005","170102080203","Gooderich Bayou-Flathead River",12092,465,"10560_10_19","Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",181,-9999,-9999,181
"1006","170102080203","Gooderich Bayou-Flathead River",0,467,"10700_10_19_28","Rocky Mountain Alpine Dwarf-Shrubland","Shrubland",228,-9999,-9999,228
"1007","170102080203","Gooderich Bayou-Flathead River",0,468,"10800_10_19","Inter-Mountain Basins Big Sagebrush Shrubland","Shrubland",80,-9999,-9999,80
"1008","170102080203","Gooderich Bayou-Flathead River",1846,470,"11060_10_19","Northern Rocky Mountain Montane-Foothill Deciduous Shrubland","Shrubland",100,446,-9999,82
"1009","170102080203","Gooderich Bayou-Flathead River",0,471,"11150_10_19","Inter-Mountain Basins Juniper Savanna","Conifer",824,438,560,189
"1010","170102080203","Gooderich Bayou-Flathead River",355,473,"11250_1_7_8_9_10_19","Inter-Mountain Basins Big Sagebrush Steppe","Shrubland",59,-9999,-9999,59
